disclosure_year,disclosure_date,transaction_date,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,party,,
2021,2021-02-25,2021-01-14,BKNG,Booking Hldgs Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-15,--,Massachusetts St Hsg & Cmnty Svcs Dep,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-12,CB,Chubb Ltd,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-27,HON,Honeywell Intl Inc,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-25,PCAR,Paccar Inc,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-06,PAG,"Pensake Automotive Group, Inc.",sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-04,--,Virginia College Bldg Auth Va,sale_full,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-12,ACN,Accenture Plc,sale_full,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-06,--,Indiana Bd Bk Rev,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-08,--,Indiana Bd Bk Rev,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-12,--,Mesa Arizona,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-11,--,West Fargo N D,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-05,--,Fulton Cnty Ga Wtr & Sew Rev,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-15,--,Noblesville Ind Multi Sch Bldg,sale_full,"$375,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,C,Citigroup Inc,purchase,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,NFG,National Fuel Gas Company,purchase,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-19,NFG,National Fuel Gas Company,purchase,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-21,NFG,National Fuel Gas Company,purchase,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-29,LUMN,Centurylink Inc,sale_full,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-04,BKR,"Baker Hughes, a GE company",sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-19,SWK,Stanley Black & Decker Inc,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,MS,Morgan Stanley,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-27,--,Conn St Hsg Fin Auth Hsg Mtg F,purchase,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-08,--,Indiana Bd Bk Rev,purchase,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-15,FB,Facebook Inc,purchase,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-14,FMS,Fresenius Med Care Ag,purchase,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-14,ACGL,Arch Cap Group Ltd,purchase,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-13,ACGL,Arch Cap Group Ltd,purchase,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-05,--,Triborough Brdg & Tunl Auth N,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-05,--,Triborough Brdg & Tunl Auth N,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-04,--,Purdue Univ Ind Univ Revs,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-04,--,Oregon St Hsg & Cmnty Svcs Dep,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-15,--,Massachusetts St Hsg Fin Agy H,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-14,BKNG,Booking Hldgs Inc,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-12,CB,Chubb Ltd,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-27,HON,Honeywell Intl Inc,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-25,PCAR,Paccar Inc,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-06,PAG,"Penske Automotive Group, Inc.",sale_full,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-04,--,Virginia College Bldg Auth Va,sale_full,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-12,ACN,Accenture Plc,sale_full,"$75,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-06,--,Indiana Bd Bk Rev,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-08,--,Indiana Bd Bk Rev,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-12,--,Mesa Ariz,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-11,--,West Fargo N D,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-05,--,Fulton Cnty Ga Wtr & Sew Rev,sale_full,"$175,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-15,--,Noblesville Ind Multi Sch Bldg,sale_full,"$375,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,C,Citigroup Inc,purchase,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,NFG,National Fuel Gas Company,purchase,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-19,NFG,National Fuel Gas Company,purchase,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-21,NFG,National Fuel Gas Company,purchase,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-29,LUMN,Centurylink Inc,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-04,BKR,"Baker Hughes, a GE company",sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-19,SWK,Stanley Black & Decker Inc,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,MS,Morgan Stanley,sale_full,"$32,501 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-19,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-22,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-26,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-14,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-20,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-19,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-22,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-26,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-14,SFE,Safeguard Scientific Inc,sale_full,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2021,2021-02-25,2021-01-13,GBTC,Grayscale Bitcoin Trust,purchase,"$8,001 ",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,FALSE,Republican,,
2020,2020-11-09,2020-10-01,--,Florida HSg Fin Corp Homeowner MTg 2.15% Due 07/01/29,sale_full,"$8,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-09-01,--,"ID ST BlDg Auth 5%23 5.00 % Due Sep 1, 2023",sale_full,"$75,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-30,--,Michigan ST HSg Dev Auth 1.25% Due 06/01/27,purchase,"$750,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-09-30,MSFT,Microsoft Corporation,purchase,"$8,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-09-02,MSFT,Microsoft Corporation,sale_partial,"$15,000,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-08,--,New York NY go BDS Ser. Fiscal 2008J 5.00% Due 08/01/26,purchase,"$750,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-30,--,New York ST Dorm Auth ST pers Income,purchase,"$32,501 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-23,--,New York ST Dorm Auth ST pers Income,purchase,"$75,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-15,--,New York ST Dorm Auth ST Pers Income,purchase,"$32,501 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-13,--,Round Rock Tex Indpt SCH Dist 5.00% Due 08/01/25,purchase,"$32,501 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-23,--,Round Rock Tex Indpt SCH Dist 5.00% Due 08/01/25,purchase,"$32,501 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-09-04,--,Texas ST Tax Rev Antic NTS 4.00% Due 08/26/21,purchase,"$750,001 ",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,FALSE,Democrat,,
2020,2020-11-09,2020-10-13,AMED,Amedisys Inc,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,ANSS,"ANSYS, Inc.",sale_partial,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,TECH,Bio-Techne Corp,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,CHE,Chemed Corp,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,CGNX,Cognex Corporation,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,CSGP,"CoStar Group, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-15,DORM,"Dorman Products, Inc.",sale_full,"$175,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,FAST,Fastenal Company,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,LOPE,"Grand Canyon Education, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-28,GWRE,"Guidewire Software, Inc.",purchase,"$175,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,FALSE,Republican,,
2020,2020-11-09,2020-10-13,JKHY,"Jack Henry & Associates, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,FALSE,Republican,,
2020,2020-11-09,2020-10-13,LII,"Lennox International, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,NEOG,Neogen Corporation,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,PAYC,"Paycom Software, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,PCTY,Paylocity Holding Corporation,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,PEGA,Pegasystems Inc.,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-28,PRLB,"Proto labs, Inc. Common Stock",sale_partial,"$175,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,RBA,Ritchie bros. Auctioneers Incorporated,sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,ROL,"Rollins, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,TDOC,"Teladoc Health, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-13,VRSK,"Verisk Analytics, Inc.",sale_partial,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,TRUE,Republican,,
2020,2020-11-09,2020-07-22,AAPL,Apple Inc.,sale_partial,"$8,001 ",Hon. Lloyd K. Smucker,PA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017042.pdf,TRUE,Republican,,
2020,2020-11-09,2020-10-09,AAPL,Apple Inc.,sale_partial,"$32,501 ",Hon. Lloyd K. Smucker,PA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017042.pdf,TRUE,Republican,,
2020,2020-08-24,2020-08-14,NWN,Northwest Natural Holding Company,purchase,"$8,001 ",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017242.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-28,SYPR,"Sypris Solutions, Inc.",sale_full,"$8,001 ",Hon. James Comer,KY01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017245.pdf,FALSE,Republican,,
2020,2020-08-24,2020-08-06,WLK,Westlake Chemical Corporation,sale_full,"$8,001 ",Hon. James Comer,KY01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017245.pdf,FALSE,Republican,,
2020,2020-08-24,2020-08-14,DOX,Amdocs Limited - Ordinary Shares,sale_partial,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-08-13,DOX,Amdocs Limited - Ordinary Shares,sale_partial,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-08-13,BURL,"Burlington Stores, Inc.",purchase,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-08-12,CB,Chubb Limited,purchase,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-24,CIEN,Ciena Corporation,purchase,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-28,D,"Dominion Energy, Inc.",purchase,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-28,FE,FirstEnergy Corp.,sale_partial,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-22,FE,FirstEnergy Corp.,sale_partial,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-08-14,HAE,Haemonetics Corporation,purchase,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-08-07,HSIC,"Henry Schein, Inc.",sale_full,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-28,LOW,"Lowe's Companies, Inc.",purchase,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-16,STOR,STORE Capital Corporation,sale_partial,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-23,SYY,Sysco Corporation,sale_full,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2020-07-24,WSO,"Watsco, Inc.",sale_partial,"$8,001 ",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,FALSE,Democrat,,
2020,2020-08-24,2019-10-17,ZBRA,Zebra Technologies Corporation - Class A,sale_full,"$175,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017238.pdf,FALSE,Democrat,,
